SCHEMA,TABLE,COLUMN,TYPE,MAX_LEN,NULLABLE,DEFAULT,POS,PK
"dbo","AA_FP_FUNCFOLHASCALCULADAS","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_FP_FUNCIONARIOCONDUCOES","HANDLE","int",,NO,"",1,PK
"dbo","AA_FP_FUNCIONARIOCONDUCOES","Z_GRUPO","int",,YES,"",2,
"dbo","AA_FP_FUNCIONARIOCONDUCOES","VERSAOESPELHAMENTO","int",,YES,"",3,
"dbo","AA_FP_FUNCIONARIOCONDUCOES","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_FP_FUNCIONARIOCONDUCOES","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","HANDLE","int",,NO,"",1,PK
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","CORRELATIONID","varchar",40,YES,"",3,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","VALOREMPRESTADO","float",,YES,"",4,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","SITUACAO","int",,YES,"",5,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","OBSERVACAO","varchar",-1,YES,"",6,
"dbo","AA_FP_FUNCIONARIOEMPRESTIMOS","HANDLEREGISTROREFERENCIA","int",,YES,"",7,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","HANDLE","int",,NO,"",1,PK
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASFERIAS","float",,YES,"",3,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","FIMGERAL","datetime",,YES,"",4,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","CORRELATIONID","varchar",40,YES,"",5,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","HANDLEAFASTAMENTO","int",,YES,"",6,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASMULTAABONO","float",,YES,"",7,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","ESPELHAMENTOPRINCIPAL","int",,YES,"",8,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","INICIO","datetime",,YES,"",9,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","SOLICITACAOCANCELAMENTO","int",,YES,"",10,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","MULTAMES1","float",,YES,"",11,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASLICENCA2","float",,YES,"",12,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","INICIOABONO","datetime",,YES,"",13,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASABONO1","float",,YES,"",14,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASMULTA","float",,YES,"",15,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASABONO2","float",,YES,"",16,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","MULTAMES2","float",,YES,"",17,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASGOZOMES3","float",,YES,"",18,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASFERIASAMPLIADAS","float",,YES,"",19,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASAMPLIADAMES1","float",,YES,"",20,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","INICIOGERAL","datetime",,YES,"",21,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASGOZOMES2","float",,YES,"",22,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","MULTAMES3","float",,YES,"",23,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASAMPLIADAMES3","float",,YES,"",24,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASGOZOMES1","float",,YES,"",25,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASLICENCA1","float",,YES,"",26,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASLICENCA3","float",,YES,"",27,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DIASAMPLIADAMES2","float",,YES,"",28,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","HANDLEREGISTROREFERENCIA","int",,YES,"",29,
"dbo","AA_FP_FUNCIONARIOFERIASGOZADAS","DATAPAGAMENTO","datetime",,YES,"",30,
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","HANDLE","int",,NO,"",1,PK
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","Z_GRUPO","int",,YES,"",2,
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","CORRELATIONID","varchar",40,YES,"",3,
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","ESPELHAMENTOPRINCIPAL","int",,YES,"",4,
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","VERSAOESPELHAMENTO","int",,YES,"",5,
"dbo","AA_FP_FUNCPAGAMENTO_VINCULO","HANDLEREGISTROREFERENCIA","int",,YES,"",6,
"dbo","AA_NOTIFICACAOTIPOS","HANDLE","int",,NO,"",1,PK
"dbo","AA_NOTIFICACAOTIPOS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_NOTIFICACAOTIPOS","CODIGOINTERNO","varchar",40,YES,"",3,
"dbo","AA_NOTIFICACAOTIPOS","ATIVA","char",1,YES,"",4,
"dbo","AA_NOTIFICACAOTIPOS","DESCRICAO","varchar",100,YES,"",5,
"dbo","AA_NOTIFICACAOTIPOS","INTEGRADO","char",1,YES,"",6,
"dbo","AA_NOTIFICACAOTIPOS","INTERNA","char",1,YES,"",7,
"dbo","AA_NOTIFICACAOTIPOS","ICONE","varchar",20,YES,"",8,
"dbo","AA_NOTIFICACAOTIPOS","DATAINICIOENVIO","datetime",,YES,"",9,
"dbo","AA_NOTIFICACOES","HANDLE","int",,NO,"",1,PK
"dbo","AA_NOTIFICACOES","Z_GRUPO","int",,YES,"",2,
"dbo","AA_NOTIFICACOES","CODIGOINTERNO","varchar",40,YES,"",3,
"dbo","AA_NOTIFICACOES","HANDLEORIGEM","int",,YES,"",4,
"dbo","AA_NOTIFICACOES","TIPO","int",,YES,"",5,
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","HANDLE","int",,NO,"",1,PK
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","Z_GRUPO","int",,YES,"",2,
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","CORRELATIONID","varchar",40,YES,"",3,
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","ESPELHAMENTOPRINCIPAL","int",,YES,"",4,
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_PO_FUNACEGEOLOCALIZACAO","HASHAFD","varchar",64,YES,"",6,
"dbo","AA_QUI_POLITICASEMPRESA","HANDLE","int",,NO,"",1,PK
"dbo","AA_QUI_POLITICASEMPRESA","Z_GRUPO","int",,YES,"",2,
"dbo","AA_QUI_POLITICASEMPRESA","VERSAOESPELHAMENTO","int",,YES,"",3,
"dbo","AA_QUI_POLITICASEMPRESA","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_QUI_POLITICASEMPRESA","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_RS_DEFINICAOPUBLICACAOVAGA","HANDLE","int",,NO,"",1,PK
"dbo","AA_RS_DEFINICAOPUBLICACAOVAGA","Z_GRUPO","int",,YES,"",2,
"dbo","AA_RS_DEFINICAOPUBLICACAOVAGA","VERSAOESPELHAMENTO","int",,YES,"",3,
"dbo","AA_RS_DEFINICAOPUBLICACAOVAGA","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_RS_DEFINICAOPUBLICACAOVAGA","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_RS_PROCESSOSELETIVOCAND","HANDLE","int",,NO,"",1,PK
"dbo","AA_RS_PROCESSOSELETIVOCAND","Z_GRUPO","int",,YES,"",2,
"dbo","AA_RS_PROCESSOSELETIVOCAND","VERSAOESPELHAMENTO","int",,YES,"",3,
"dbo","AA_RS_PROCESSOSELETIVOCAND","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_RS_PROCESSOSELETIVOCAND","HANDLEREGISTROREFERENCIA","int",,YES,"",5,
"dbo","AA_TABELASGERAIS","HANDLE","int",,NO,"",1,PK
"dbo","AA_TABELASGERAIS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_TABELASGERAIS","CORRELATIONID","varchar",40,YES,"",3,
"dbo","AA_TABELASGERAIS","DESCRICAO","varchar",120,YES,"",4,
"dbo","AA_TABELASGERAISITENS","HANDLE","int",,NO,"",1,PK
"dbo","AA_TABELASGERAISITENS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_TABELASGERAISITENS","CORRELATIONID","varchar",40,YES,"",3,
"dbo","AA_TABELASGERAISITENS","DESCRICAO","varchar",200,YES,"",4,
"dbo","AA_TABELASGERAISITENS","TABLECORRELATIONID","varchar",40,YES,"",5,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","HANDLE","int",,NO,"",1,PK
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","Z_GRUPO","int",,YES,"",2,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","FALTAS","varchar",7,YES,"",3,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","HORASEXTRA100","varchar",7,YES,"",5,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","HORASEXTRA70","varchar",7,YES,"",6,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","TRABALHO","varchar",7,YES,"",7,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","HORASEXTRA50","varchar",7,YES,"",8,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","ADICIONALNOTURNO","varchar",7,YES,"",9,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","HANDLEREGISTROREFERENCIA","int",,YES,"",10,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","AJUSTADO","varchar",10,YES,"",11,
"dbo","AA_TMP_POW_AJUSTEPONTO_BANCO","OCORRENCIAMAIORCOD","varchar",50,YES,"",12,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","HANDLE","int",,NO,"",1,PK
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","Z_GRUPO","int",,YES,"",2,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","FALTAS","varchar",7,YES,"",3,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","CORRELATIONID","varchar",40,YES,"",4,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","HORASEXTRA100","varchar",7,YES,"",5,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","HORASEXTRA70","varchar",7,YES,"",6,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","TRABALHO","varchar",7,YES,"",7,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","HORASEXTRA50","varchar",7,YES,"",8,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","ADICIONALNOTURNO","varchar",7,YES,"",9,
"dbo","AA_TMP_POW_AJUSTEPONTODIASCALC","HANDLEREGISTROREFERENCIA","int",,YES,"",10,
"dbo","AA_USUARIOS","HANDLE","int",,NO,"",1,PK
"dbo","AA_USUARIOS","Z_GRUPO","int",,YES,"",2,
"dbo","AA_USUARIOS","VERSAOESPELHAMENTO","int",,YES,"",3,
"dbo","AA_USUARIOS","NOMELOGIN","varchar",80,YES,"",4,
"dbo","AA_USUARIOS","CPFNUMERO","varchar",20,YES,"",5,
"dbo","AC_ACAORECADOS","HANDLE","int",,NO,"",1,PK
"dbo","AC_ACAORECADOS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_ACAORECADOS","CODIGO","int",,YES,"",3,
"dbo","AC_ACAORECADOS","NOME","varchar",40,YES,"",4,
"dbo","AC_ACIONAMENTOSIRENE","HANDLE","int",,NO,"",1,PK
"dbo","AC_ACIONAMENTOSIRENE","Z_GRUPO","int",,YES,"",2,
"dbo","AC_ACIONAMENTOSIRENE","CODRELOGIO","int",,YES,"",3,
"dbo","AC_ACIONAMENTOSIRENE","DIASEM","int",,YES,"",4,
"dbo","AC_ACIONAMENTOSIRENE","HORACI","int",,YES,"",5,
"dbo","AC_ACOMPANHAVISITANTES","HANDLE","int",,NO,"",1,PK
"dbo","AC_ACOMPANHAVISITANTES","Z_GRUPO","int",,YES,"",2,
"dbo","AC_ACOMPANHAVISITANTES","ENTRADA","datetime",,YES,"",3,
"dbo","AC_ACOMPANHAVISITANTES","SEQREG","int",,YES,"",4,
"dbo","AC_ACOMPANHAVISITANTES","TIPDOC","int",,YES,"",5,
"dbo","AC_ACOMPANHAVISITANTES","NOME","varchar",60,YES,"",6,
"dbo","AC_ACOMPANHAVISITANTES","NUMDOC","varchar",20,YES,"",7,
"dbo","AC_ACOMPANHAVISITANTES","VISITANTE","int",,YES,"",8,
"dbo","AC_ACOMPANHAVISITANTES","CRACHA","int",,YES,"",9,
"dbo","AC_ACOMPANHAVISITANTES","TIPO","int",,YES,"",10,
"dbo","AC_ACOMPANHAVISITANTES","VIACRACHA","int",,YES,"",11,
"dbo","AC_AGENDA","HANDLE","int",,NO,"",1,PK
"dbo","AC_AGENDA","Z_GRUPO","int",,YES,"",2,
"dbo","AC_AGENDA","FUNCIONARIO","int",,YES,"",3,
"dbo","AC_AGENDA","AGENDA","datetime",,YES,"",4,
"dbo","AC_AGENDA","HORAINI","datetime",,YES,"",5,
"dbo","AC_AGENDA","HORAFINAL","datetime",,YES,"",6,
"dbo","AC_AGENDA","DESCOMP","varchar",200,YES,"",7,
"dbo","AC_AGENDA","SITAGE","int",,YES,"",8,
"dbo","AC_AGENDA","TIPOAGE","int",,YES,"",9,
"dbo","AC_AGENDA","EMPRESA","int",,YES,"",10,
"dbo","AC_AGENDAVISITAS","HANDLE","int",,NO,"",1,PK
"dbo","AC_AGENDAVISITAS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_AGENDAVISITAS","VISITA","datetime",,YES,"",3,
"dbo","AC_AGENDAVISITAS","FUNCIONARIO","int",,YES,"",4,
"dbo","AC_AGENDAVISITAS","SEQAGENDA","int",,YES,"",5,
"dbo","AC_AGENDAVISITAS","NOMEEMP","varchar",40,YES,"",6,
"dbo","AC_AGENDAVISITAS","VALIDADEVISITA","datetime",,YES,"",7,
"dbo","AC_AGENDAVISITAS","OBSVISITA","varchar",80,YES,"",8,
"dbo","AC_AGENDAVISITAS","ENTRADAVISITA","datetime",,YES,"",9,
"dbo","AC_AGENDAVISITAS","SEQENTRADA","int",,YES,"",10,
"dbo","AC_AGENDAVISITAS","CODUSU","int",,YES,"",11,
"dbo","AC_AGENDAVISITAS","TIPOVISITA","int",,YES,"",12,
"dbo","AC_AGENDAVISITAS","EMPRESA","int",,YES,"",13,
"dbo","AC_AGENDAVISITAS","NUMDOC","int",,YES,"",14,
"dbo","AC_AGENDAVISITASACOMP","HANDLE","int",,NO,"",1,PK
"dbo","AC_AGENDAVISITASACOMP","Z_GRUPO","int",,YES,"",2,
"dbo","AC_AGENDAVISITASACOMP","PREVISAO","datetime",,YES,"",3,
"dbo","AC_AGENDAVISITASACOMP","FUNCIONARIO","int",,YES,"",4,
"dbo","AC_AGENDAVISITASACOMP","SEQACO","int",,YES,"",5,
"dbo","AC_AGENDAVISITASACOMP","NUMDOC","varchar",20,YES,"",6,
"dbo","AC_AGENDAVISITASACOMP","NOMEACOMP","varchar",40,YES,"",7,
"dbo","AC_AGENDAVISITASACOMP","NOMEEMP","varchar",40,YES,"",8,
"dbo","AC_AGENDAVISITASACOMP","SEQAGENDA","int",,YES,"",9,
"dbo","AC_AGENDAVISITASACOMP","TIPODOC","int",,YES,"",10,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","HANDLE","int",,NO,"",1,PK
"dbo","AC_CADASTROFUNOUTRAUNIDADES","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","NOME","varchar",40,YES,"",3,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","CODSERV","int",,YES,"",4,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","CODPRM","int",,YES,"",5,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","FUNCIONARIO","int",,YES,"",6,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","CRACHA","int",,YES,"",7,
"dbo","AC_CADASTROFUNOUTRAUNIDADES","OUTRAUNIDADE","int",,YES,"",8,
"dbo","AC_CADPESSOASNAOGRATAS","HANDLE","int",,NO,"",1,PK
"dbo","AC_CADPESSOASNAOGRATAS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CADPESSOASNAOGRATAS","NUMDOC","varchar",20,YES,"",3,
"dbo","AC_CADPESSOASNAOGRATAS","NOME","varchar",40,YES,"",4,
"dbo","AC_CADPESSOASNAOGRATAS","APELIDO","varchar",15,YES,"",5,
"dbo","AC_CADPESSOASNAOGRATAS","NOMEPAI","varchar",40,YES,"",6,
"dbo","AC_CADPESSOASNAOGRATAS","NOMEMAE","varchar",40,YES,"",7,
"dbo","AC_CADPESSOASNAOGRATAS","DOCORIGEM","varchar",20,YES,"",8,
"dbo","AC_CADPESSOASNAOGRATAS","DATANAS","datetime",,YES,"",9,
"dbo","AC_CADPESSOASNAOGRATAS","PROCEDIMENTO","varchar",120,YES,"",10,
"dbo","AC_CADPESSOASNAOGRATAS","MOTIVO","varchar",120,YES,"",11,
"dbo","AC_CADPESSOASNAOGRATAS","STATUS","char",1,YES,"",12,
"dbo","AC_CADPESSOASNAOGRATAS","TIPODOC","int",,YES,"",13,
"dbo","AC_CADPESSOASNAOGRATAS","VINCULO","int",,YES,"",14,
"dbo","AC_CADPESSOASNAOGRATAS","FOTO","image",2147483647,YES,"",15,
"dbo","AC_COMANDOS","HANDLE","int",,NO,"",1,PK
"dbo","AC_COMANDOS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_COMANDOS","NOME","varchar",60,YES,"",3,
"dbo","AC_COMANDOS","COMANDOS","int",,YES,"",4,
"dbo","AC_COMANDOS","DESCRICAO","text",2147483647,YES,"",5,
"dbo","AC_COMANDOSCOLETORES","HANDLE","int",,NO,"",1,PK
"dbo","AC_COMANDOSCOLETORES","Z_GRUPO","int",,YES,"",2,
"dbo","AC_COMANDOSCOLETORES","COLETOR","int",,YES,"",3,
"dbo","AC_COMANDOSCOLETORES","COMANDO","varchar",50,YES,"",4,
"dbo","AC_COMANDOSCOLETORES","EXECUTAVEL","varchar",50,YES,"",5,
"dbo","AC_COMANDOSCOLETORES","PARAMETROS","varchar",50,YES,"",6,
"dbo","AC_COMANDOSCOLETORES","LINHARETORNO","varchar",50,YES,"",7,
"dbo","AC_COMANDOSCOLETORES","RETORNO","varchar",50,YES,"",8,
"dbo","AC_COMANDOSCOLETORES","TIPOCOMANDO","int",,YES,"",9,
"dbo","AC_CONSULTAS","HANDLE","int",,NO,"",1,PK
"dbo","AC_CONSULTAS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CONSULTAS","MATRICULA","varchar",70,YES,"",3,
"dbo","AC_CONSULTAS","DOCUMENTO","varchar",70,YES,"",4,
"dbo","AC_CONSULTAS","TIPACC","varchar",70,YES,"",5,
"dbo","AC_CONSULTAS","RELOGIO","varchar",70,YES,"",6,
"dbo","AC_CONSULTAS","USO","varchar",70,YES,"",7,
"dbo","AC_CONSULTAS","TIPFUN","int",,YES,"",8,
"dbo","AC_CONSULTAS","FAIXA","varchar",70,YES,"",9,
"dbo","AC_CONSULTAS","DATAINI","datetime",,YES,"",10,
"dbo","AC_CONSULTAS","DATAFIM","datetime",,YES,"",11,
"dbo","AC_CONSULTAS","NOME","varchar",70,YES,"",12,
"dbo","AC_CONSULTAS","RELATORIO","int",,YES,"",13,
"dbo","AC_CONSULTAS","ORDEM","varchar",70,YES,"",14,
"dbo","AC_CONSULTAS","QUEBRAS","varchar",70,YES,"",15,
"dbo","AC_CONSULTAS","EMPRESA","int",,YES,"",16,
"dbo","AC_CONTROLE","Z_GRUPO","int",,YES,"",1,
"dbo","AC_CONTROLE","ICARD","varchar",12,YES,"",2,
"dbo","AC_CONTROLE","GRUPO","varchar",3,YES,"",3,
"dbo","AC_CONTROLE","CODIG","varchar",6,YES,"",4,
"dbo","AC_CONTROLE","SITUA","varchar",1,YES,"",5,
"dbo","AC_CONTROLE","SUBNV","varchar",5,YES,"",6,
"dbo","AC_CONTROLE","DATAHORA","varchar",10,YES,"",7,
"dbo","AC_CONTROLE","ULTRS","varchar",25,YES,"",8,
"dbo","AC_CONTROLE","FX_FLG","varchar",1,YES,"",9,
"dbo","AC_CONTROLE","TEMPO_ALM","varchar",3,YES,"",10,
"dbo","AC_CONTROLE","DATINI","varchar",6,YES,"",11,
"dbo","AC_CONTROLE","DATFIM","varchar",6,YES,"",12,
"dbo","AC_CONTROLE","MENSAGEM","varchar",32,YES,"",13,
"dbo","AC_CONTROLE","DTA_MENS","varchar",6,YES,"",14,
"dbo","AC_CONTROLE","QTD_MENS","varchar",2,YES,"",15,
"dbo","AC_CONTROLE","ANTI_DUPLA","varchar",1,YES,"",16,
"dbo","AC_CONTROLE","VER_HORA","varchar",1,YES,"",17,
"dbo","AC_CONTROLE","VER_LOCAL","varchar",1,YES,"",18,
"dbo","AC_CONTROLE","VER_VALID","varchar",1,YES,"",19,
"dbo","AC_CONTROLE","VER_AFAST","varchar",1,YES,"",20,
"dbo","AC_CONTROLE","VER_CRED","varchar",1,YES,"",21,
"dbo","AC_CONTROLE","FX_DTA","varchar",11,YES,"",22,
"dbo","AC_CONTROLE","VERREVISTA","varchar",1,YES,"",23,
"dbo","AC_CONTROLE","CREDFX1","int",,YES,"",24,
"dbo","AC_CRACHAPERMANENTE","HANDLE","int",,NO,"",1,PK
"dbo","AC_CRACHAPERMANENTE","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CRACHAPERMANENTE","CRACHA","float",,YES,"",3,
"dbo","AC_CRACHAPERMANENTE","TIPO","char",1,YES,"",4,
"dbo","AC_CRACHAPERMANENTE","VIACRACHA","int",,YES,"",5,
"dbo","AC_CREDACCFUNCIONARIO","HANDLE","int",,NO,"",1,PK
"dbo","AC_CREDACCFUNCIONARIO","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CREDACCFUNCIONARIO","FUNCIONARIO","int",,YES,"",3,
"dbo","AC_CREDACCFUNCIONARIO","DATAINICIAL","datetime",,YES,"",4,
"dbo","AC_CREDACCFUNCIONARIO","DATAFIM","datetime",,YES,"",5,
"dbo","AC_CREDACCFUNCIONARIO","INICIOFAIXA","int",,YES,"",6,
"dbo","AC_CREDACCFUNCIONARIO","FIMFAIXA","int",,YES,"",7,
"dbo","AC_CREDACCFUNCIONARIO","CREDIA","int",,YES,"",8,
"dbo","AC_CREDACCFUNCIONARIO","EMPRESA","int",,YES,"",9,
"dbo","AC_CREDACCFUNCIONARIO","STATUS","int",,YES,"",10,
"dbo","AC_CREDACCFUNCIONARIO","FUNCSIMPLIFICADO","int",,YES,"",11,
"dbo","AC_CREDACCVISITANTE","HANDLE","int",,NO,"",1,PK
"dbo","AC_CREDACCVISITANTE","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CREDACCVISITANTE","DATAINICIO","datetime",,YES,"",3,
"dbo","AC_CREDACCVISITANTE","DATAFIM","datetime",,YES,"",4,
"dbo","AC_CREDACCVISITANTE","INICIOFAIXA","int",,YES,"",5,
"dbo","AC_CREDACCVISITANTE","FIMFAIXA","int",,YES,"",6,
"dbo","AC_CREDACCVISITANTE","CREDIA","int",,YES,"",7,
"dbo","AC_CREDACCVISITANTE","NUMDOC","int",,YES,"",8,
"dbo","AC_CREDACCVISITANTE","STATUS","int",,YES,"",9,
"dbo","AC_CREDACCVISITANTE","VISITANTE","int",,YES,"",10,
"dbo","AC_CREDACESSOFUNUNIDADE","HANDLE","int",,NO,"",1,PK
"dbo","AC_CREDACESSOFUNUNIDADE","Z_GRUPO","int",,YES,"",2,
"dbo","AC_CREDACESSOFUNUNIDADE","FUNCIONARIO","int",,YES,"",3,
"dbo","AC_CREDACESSOFUNUNIDADE","DATAINIFAIXA","datetime",,YES,"",4,
"dbo","AC_CREDACESSOFUNUNIDADE","DATAFIMFAIXA","datetime",,YES,"",5,
"dbo","AC_CREDACESSOFUNUNIDADE","INIFAIXA","int",,YES,"",6,
"dbo","AC_CREDACESSOFUNUNIDADE","FIMFAIXA","int",,YES,"",7,
"dbo","AC_CREDACESSOFUNUNIDADE","CREDIA","int",,YES,"",8,
"dbo","AC_CREDACESSOFUNUNIDADE","STATUS","int",,YES,"",9,
"dbo","AC_DAT07","Z_GRUPO","int",,YES,"",1,
"dbo","AC_DAT07","BLUEB","varchar",2,YES,"",2,
"dbo","AC_DAT07","CODIN","varchar",2,YES,"",3,
"dbo","AC_DAT07","LACES","varchar",3,YES,"",4,
"dbo","AC_DAT07","TIP_TERM","varchar",1,YES,"",5,
"dbo","AC_DAT08","Z_GRUPO","int",,YES,"",1,
"dbo","AC_DAT08","GRUPO","varchar",3,YES,"",2,
"dbo","AC_DAT08","LACES","varchar",3,YES,"",3,
"dbo","AC_DAT08","FXPERM","varchar",56,YES,"",4,
"dbo","AC_DEFINICOESACESSO","HANDLE","int",,NO,"",1,PK
"dbo","AC_DEFINICOESACESSO","Z_GRUPO","int",,YES,"",2,
"dbo","AC_DEFINICOESACESSO","AJUFIM","varchar",1,YES,"",3,
"dbo","AC_DEFINICOESACESSO","AJUINI","varchar",1,YES,"",4,
"dbo","AC_DEFINICOESACESSO","LINKCON","varchar",31,YES,"",5,
"dbo","AC_DEFINICOESACESSO","INICIOHORAVERAO","datetime",,YES,"",6,
"dbo","AC_DEFINICOESACESSO","FIMHORAVERAO","datetime",,YES,"",7,
"dbo","AC_DEFINICOESACESSO","PERCAD","char",1,YES,"",8,
"dbo","AC_DEFINICOESACESSO","NUMAUTO","char",1,YES,"",9,
"dbo","AC_DEFINICOESACESSO","PERSEMDOCUMENTO","char",1,YES,"",10,
"dbo","AC_DEFINICOESACESSO","AJUHORAVERAO","char",1,YES,"",11,
"dbo","AC_DEFINICOESACESSO","NOMEMOD","int",,YES,"",12,
"dbo","AC_DEFINICOESACESSO","VERSAO","int",,YES,"",13,
"dbo","AC_DEFINICOESACESSO","EXECUTAONLINE","char",1,YES,"",14,
"dbo","AC_DEFINICOESACESSO","INTERVALOANTIDUPLA","int",,YES,"",15,
"dbo","AC_DEFINICOESACESSO","TEMPOREVISTA","int",,YES,"",16,
"dbo","AC_DEFINICOESACESSO","PASTACONEX","varchar",250,YES,"",17,
"dbo","AC_DEFINICOESACESSO","TIPOVERIFICADORRODBEL","int",,YES,"",18,
"dbo","AC_DESTRECADOS","HANDLE","int",,NO,"",1,PK
"dbo","AC_DESTRECADOS","Z_GRUPO","int",,YES,"",2,
"dbo","AC_DESTRECADOS","FUNCIONARIO","int",,YES,"",3,
"dbo","AC_DESTRECADOS","RECADO","datetime",,YES,"",4,
"dbo","AC_DESTRECADOS","ULTIMOACC","datetime",,YES,"",5,
"dbo","AC_DESTRECADOS","EMPRESA","int",,YES,"",6,
"dbo","AC_DESTRECADOS","FUNDESTINO","int",,YES,"",7,
